AphiaID,scientificnameaccepted
111507,Hemicyclopora multispinata
111514,Escharina alderi
117716,Zygophylax pinnata
118261,Macrostylidae
118266,Paramunnidae
118353,Echinozone
118354,Ilyarachna
118381,Nannoniscoides
118382,Nannoniscus
118515,Tole laciniata
118609,Disconectes latirostris
118623,Eurycope producta
118656,Haploniscus bicuspis
118669,Echinozone coronata
118688,Heteromesus frigidus
118751,Munna acanthifera
119017,Astacilla arietina
119047,Idotea metallica
123181,Myriotrochidae
123281,Asterina
123973,Henricia pertusa
124860,Ophiocten sericeum
129450,Mystides
129637,Paradexiospira
129711,Proclea
129826,Chloeia venusta
130954,Potamilla neglecta
134676,Boreonymphon abyssorum
134697,Nymphon macronyx
134712,Nymphon tenellum
136205,Akanthophoreus
136321,Pseudosphyrapus serratus
136359,Leptognathioides polita
137024,Stenella
137673,Bathyarca
137773,Chaetoderma
138384,Eleutheromenia
138655,Policordia
138800,Bathyarca philippiana
138819,Astarte crebricostata
139454,Cuspidaria subtorta
140231,Limapontia senestra
141556,Calliopaea bellula
148687,Paratanaoidea
150523,Nymphon macrum
154965,Leaena ebranchiata
156073,Echinozone arctica
261190,Metamunna typica
332501,Terebellides atlantis
387097,Ischnochiton albinus
473658,Paranarthrurella voeringi
488965,Nototropis smitti
549692,Pleustes (Pleustes) panoplus
734529,Aricidea (Strelzovia) quadrilobata
798747,Parakanthophoreus longiremis
1059648,Centraloecetes pallidus
1308613,Iolanthe typhlops
103474,Polyclinum
103565,Didemnum coriaceum
117827,Polyplumaria flabellata
141627,Cuthona nana
143984,Pseudolithoderma
144036,Gloiosiphonia
138461,Rostanga
100989,Phellia gausapata
138098,Jorunna
143748,Gracilariaceae
143814,Derbesia
414988,Polycelis
120052,Leptomysis gracilis
126925,Pomatoschistus lozanoi
146418,Archiannelida
152333,Polydora (Polydora)
220,Ungulinidae
105443,Parasagitta setosa
106929,Portumnus
114990,Scaptognathus hallezi
115814,Evansula incerta
120054,Leptomysis lingvura
129535,Manayunkia
130838,Protodriloides symbioticus
138515,Solen
155156,Lygdamis murata
158384,Gilvossius
195948,Anoplosyllis edentula
1278,Hexapoda
570199,Anoplosyllinae
104079,Calanidae
110478,Diastylis glabra
110501,Leptostylis ampullacea
112849,Ammonia beccarii
105837,Cetorhinus maximus
120805,Acantholaimus polydentatus
126415,Alosa fallax
127053,Diplodus sargus
127380,Hippocampus hippocampus
136987,Alcidae
136976,Phocidae
136980,Delphinidae
137043,Larus
137047,Sterna
137051,Stercorarius
137056,Podiceps
137057,Gavia
137072,Melanitta fusca
137073,Melanitta nigra
137074,Somateria mollissima
137084,Phoca vitulina
137101,Lagenorhynchus albirostris
137111,Tursiops truncatus
137131,Fratercula arctica
137137,Chlidonias niger
137140,Larus cachinnans
137145,Larus hyperboreus
137147,Larus melanocephalus
137162,Sterna hirundo
137165,Sterna paradisaea
137172,Stercorarius parasiticus
137173,Stercorarius pomarinus
137174,Stercorarius skua
137178,Phalacrocorax aristotelis
137179,Phalacrocorax carbo
137181,Podiceps auritus
137182,Podiceps cristatus
137184,Podiceps nigricollis
137186,Gavia arctica
137188,Gavia stellata
137189,Hydrobates pelagicus
137192,Oceanodroma leucorhoa
137195,Fulmarus glacialis
137202,Puffinus griseus
137203,Puffinus puffinus
147436,Haematopus ostralegus
148736,Pinnipedia
158970,Tringa totanus
159034,Limosa lapponica
159037,Numenius arquata
159040,Numenius phaeopus
159047,Calidris alpina
159097,Mergus merganser
159115,Egretta garzetta
159135,Pluvialis apricaria
159137,Pluvialis squatarola
159159,Anser albifrons
159168,Anas penelope
159171,Anas strepera
159175,Branta bernicla
159177,Branta leucopsis
212619,Charadrius hiaticula
232042,Tadorna tadorna
232052,Larus michahellis
367297,Raja brachyura
445503,Puffinus mauretanicus
567449,Hydrocoloeus minutus
115140,Canthocamptidae
