aphiaID,scientificName,n_events
130020,Ophryotrocha dubia,7
130485,Armandia cirrhosa,7
130785,Harmothoe viridis,7
130939,Oriopsis armandi,7
130952,Potamethus malmgreni,7
131061,Vermiliopsis striaticeps,7
131429,Syllis fasciata,7
131745,Dysidea,7
132797,Haliclona (Halichoclona) fistulosa,7
134672,Endeis charybdaea,7
135195,Flabellum (Ulocyathus) angulare,7
135302,Cyanea lamarckii,7
136083,Sipunculus (Sipunculus) norvegicus,7
136152,Tanaidomorpha,7
136336,Neotanais micromopher,7
136554,Typhlotanais brevicornis,7
137350,Henlea,7
137353,Marionina,7
137675,Arctica,7
138122,Limacina,7
138340,Philinoglossa,7
138508,Skenea,7
138913,Mohnia abyssorum,7
139690,Bathoxiphus ensiculus,7
139720,Epitonium dallianum,7
140099,Hero formosa,7
140758,Philine punctata,7
141086,Turbonilla pusilla,7
141417,Anatoma crispata,7
141449,Rossia macrosoma,7
141919,Mercenaria mercenaria,7
144027,Titanoderma,7
144368,Acrochaetium microscopicum,7
144528,Callithamnion granulatum,7
144720,Dasya ocellata,7
144910,Chordaria flagelliformis,7
145095,Ostreobium queckettii,7
145611,Cruoria cruoriiformis,7
145949,Blidingia marginata,7
146008,Epicladia perforans,7
146433,Fabricia stellaris stellaris,7
146537,Cyanobacteria,7
146542,Cyanophyceae,7
146744,Calliopiidae,7
151935,Calycella hispida,7
155032,Aricidea jeffreysii,7
157496,Neanthes acuminata,7
158351,Atlantopandalus propinqvus,7
164103,Colaconema daviesii,7
168544,Mycale (Aegogropila) rotalis,7
175039,Phascolion (Montuga) lutense,7
181084,Bela powisiana,7
181271,Yoldiella curta,7
182054,Leptostylis grandis,7
182336,Leucon (Epileucon) spiniventris,7
183155,Eurycope sandersi,7
183194,Hemiaclis ventrosa,7
183250,Macandrevia tenera,7
236462,Gasterosteus aculeatus aculeatus,7
254681,Cribrostomoides subglobosus,7
280299,Coelorinchus labiatus,7
325170,Aonidella,7
333182,Cenogenus brevipes,7
334695,Rhamphobrachium (Spinigerium) brevibrachiatum,7
334864,Sthenelais jeffreysii,7
337052,Travisia gravieri,7
388222,Nebalia troncosoi,7
408518,Bathyneaera hadalis,7
423180,Birsteiniamysis inermis,7
425928,Araceae,7
529394,Myriotrochus (Oligotrochus) vitreus,7
530934,Parasabella saxicola,7
549692,Pleustes (Pleustes) panoplus,7
761800,Tryphosa crenata,7
1027802,Xiphosiphonia pennata,7
1033104,Chaetozone elakata,7
1059478,Cribrilina (Juxtacribrilina) annulata,7
1296685,Pseudotanais falcicula,7
1296694,Pseudotanais scalpellum,7
110,Archaeogastropoda,6
167,Sacoglossa,6
177,Polyceridae,6
217,Venerida,6
1367,Pennatulacea,6
101394,Liljeborgiidae,6
101503,Tritaeta,6
101560,Megamphopus,6
101787,Talitrus,6
101830,Caprella equilibra,6
101940,Byblis crassicornis,6
102018,Autonoe denticarpus,6
102481,Liljeborgia fissicornis,6
102620,Menigrates obtusifrons,6
103818,Bolteniopsis sessilis,6
103873,Cnemidocarpa mollis,6
104063,Argyrotheca cistellula,6
104066,Platidia anomioides,6
104108,Acartia,6
104902,Branchiostoma,6
106838,Porcellana,6
107166,Munida tenuimana,6
107237,Pagurus forbesii,6
107299,Ebalia nux,6
107399,Polybius henslowii,6
107468,Asthenognathus atlanticus,6
107499,Caridion gordoni,6
107504,Eualus gaimardii,6
110539,Campylaspis alba,6
110553,Campylaspis nitens,6
110615,Leucon (Leucon) acutirostris,6
110903,Conopeum,6
111229,Caberea boryi,6
111242,Scrupocellaria incurvata,6
111596,Alcyonidium cellarioides,6
112028,Miliolinella,6
112040,Quinqueloculina,6
112305,Hippocrepina,6
112674,Quinqueloculina seminula,6
113217,Oolina apiopleura,6
113626,Patellina corrugata,6
115037,Simognathus leiomerus,6
115147,Cylindropsyllidae,6
115158,Leptastacidae,6
115210,Sicameira,6
115517,Ameira longipes,6
115592,Proameira signata,6
115771,Cletodes pusillus,6
115970,Paramphiascella vararensis,6
116020,Typhlamphiascus gracilis,6
116222,Corbulaseta bulligera,6
116368,Longipedia coronata,6
116479,Rhizothrix curvata,6
116701,Zosime valida,6
116877,Laophonte elongata elongata,6
116886,Diarthrodella secunda secunda,6
116894,Paramesochra helgolandica helgolandica,6
118388,Pleurogonium,6
118479,Malacanthura truncata,6
118499,Leptanthura affinis,6
119930,Gnathophausia zoea,6
120087,Mysidopsis angusta,6
120180,Praunus neglectus,6
123224,Marthasterias,6
123826,Zoroaster fulgens,6
123851,Pontaster tenuispinus,6
124085,Pseudarchaster parelii,6
125170,Poraniomorpha (Poraniomorpha) hispida,6
125589,Cottidae,6
126132,Solea,6
126415,Alosa fallax,6
126435,Gadiculus argenteus,6
126439,Micromesistius poutassou,6
126493,Lepidion eques,6
126508,Spinachia spinachia,6
126868,Aphia minuta,6
127220,Liparis montagui,6
127662,Paradoxostoma,6
128495,Pennatula,6
129397,Aponuphis,6
129469,Pisione,6
129622,Pygospio,6
130059,Eunice oerstedii,6
130273,Magelona rosea,6
130528,Phylo foetida,6
130755,Harmothoe areolata,6
130988,Ficopomatus enigmaticus,6
131398,Streptosyllis arenae,6
131416,Syllis atlantica,6
131599,Poecilosclerida,6
131614,Grantiidae,6
131619,Clathrinidae,6
133113,Eurypon lacazei,6
133115,Eurypon major,6
135141,Caryophyllia (Caryophyllia) inornata,6
135275,Haliclystus,6
135513,Caligidae,6
136077,Apionsoma (Apionsoma) murinae,6
136372,Tanaella unguicillata,6
137378,Phallodrilus,6
137477,Amphichaeta sannio,6
138109,Lepetella,6
138212,Sphenia,6
138387,Pruvotina,6
138615,Turritella,6
138865,Buccinum humphreysianum,6
138980,Iphinopsis fuscoapicata,6
139255,Gymnobela subaraneosa,6
139445,Cuspidaria glacialis,6
139623,Doris verrucosa,6
140212,Leptochiton tenuis,6
140229,Limapontia capitata,6
140625,Todaropsis eblanae,6
141148,Rissoella globularis,6
141200,Alvania jeffreysi,6
143755,Laminariaceae,6
143893,Nitophyllum,6
144031,Dilsea,6
144146,Calliblepharis,6
144489,Aglaothamnion bipinnatum,6
144564,Ceramium siliquosum,6
145086,Codium fragile,6
145182,Melobesia membranacea,6
145322,Dictyosiphon foeniculaceus,6
145459,Spongonema tomentosum,6
145568,Gelidiella calcicola,6
145767,Atractophora hypnoides,6
145925,Ulothrix flacca,6
146236,Acrosiphonia spinescens,6
147742,Anaptychia runcinata,6
148595,Echinogammarus obtusatus,6
151135,Corixidae,6
152228,Exogoninae,6
155171,Amphicorina armandi,6
155472,Dialychone,6
170779,Protosuberites,6
182544,Styloptocuma egregium,6
182612,Procampylaspis inermis,6
183236,Leptanthura truncata,6
183339,Pelagodiscus atlanticus,6
195982,Salvatoria,6
196121,Caprelloidea,6
232042,Tadorna tadorna,6
247892,Meromonakantha irregularis,6
256204,Munna boeckii,6
431322,Corophiinae,6
478772,Typhlotanais tenuimanus,6
494197,Aphididae,6
526670,Spongoclonium caribaeum,6
534155,Emertonia perharidiensis,6
558146,Skeneidae,6
592997,Halcampoides purpureus,6
606988,Baeonectes pygmaea,6
951876,Gyroidina orbicularis,6
1047411,Fjordia lineata,6
1047412,Fjordia browni,6
1255613,Earleria panicula,6
1296696,Pseudotanais spicatus,6
1305582,Paucibranchia fallax,6
1346076,Leodamas thalassae,6
205,Nuculanidae,5
1300,Arachnida,5
1692,Folliculinidae,5
19948,Trematoda,5
100839,Actinostola callosa,5
101007,Arachnanthus sarsi,5
101453,Gitanopsis,5
101592,Anonyx,5
101945,Byblis minuticornis,5
101954,Haploops setosa,5
102163,Apherusa cirrus,5
102296,Gammarus tigrinus,5
103102,Stegocephaloides christianiensis,5
103128,Metopa norvegica,5
103461,Trididemnum,5
103565,Didemnum coriaceum,5
103647,Aplidium glabrum,5
104038,Hispanirhynchia,5
104071,Argulus,5
105820,Galeorhinus galeus,5
106115,Scalpellum,5
106470,Doropygus,5
106750,Corystidae,5
106976,Pinnotheres,5
107067,Axius,5
107230,Pagurus alatus,5
107274,Atelecyclus undecimdentatus,5
108345,Processa nouveli nouveli,5
110407,Hemilamprops,5
110544,Campylaspis globosa,5
110586,Procampylaspis macronyx,5
110748,Eucrateidae,5
110827,Pentapora,5
110998,Buskia,5
111059,Anarthropora monodon,5
111377,Cylindroporella tubulosa,5
111398,Haplota clavata,5
111431,Rosseliana rosselii,5
111440,Gemellipora eburnea,5
113052,Fursenkoina acuta,5
113139,Buccella tenerrima,5
113235,Parafissurina tectulostoma,5
113481,Rupertina stabilis,5
113941,Karreriella bradyi,5
113984,Hormosinella distans,5
114024,Ammobaculites agglutinans,5
114285,Textularia sagittula,5
114334,Tritaxis fusca,5
115163,Miraciidae,5
115205,Pseudameira,5
115374,Laophonte,5
115396,Minervella,5
115631,Echinopsyllus normani,5
115639,Argestes mollis,5
115658,Mesocletodes fladensis,5
115662,Mesocletodes irrasus,5
115733,Cervinia bradyi,5
115739,Cerviniopsis clavicornis,5
115746,Eucanuella spinifera,5
115797,Strongylacron buchholtzi,5
115870,Pseudomesochra longifurcata,5
116048,Ectinosoma tenuipes,5
116270,Laophonte inornata,5
116440,Paramesochra similis,5
116498,Microarthridion littorale,5
116608,Pseudotachidius coronatus,5
116628,Thompsonula hyaenae,5
116800,Leptopsyllus (Leptopsyllus) elongatus,5
116839,Pseudameira mixta mixta,5
116871,Heterolaophonte stroemii stroemii,5
117196,Plumularia,5
117380,Laomedea calceolifera,5
117597,Halecium muricatum,5
117605,Halecium sessile,5
117673,Kirchenpaueria halecioides,5
118236,Pseudione callianassae,5
118261,Macrostylidae,5
118364,Jaera,5
118606,Belonectes parvus,5
118802,Pleurogonium spinosissimum,5
119043,Idotea emarginata,5
119997,Erythrops elegans,5
123090,Valvatida,5
123208,Ophiotrichidae,5
123479,Cucumaria,5
123484,Ocnus,5
123487,Pawsonia,5
124316,Paracentrotus lividus,5
124338,Calveriosoma hystrix,5
124734,Peniagone azorica,5
125284,Alcyonium,5
125743,Gaidropsarus,5
126501,Phycis blennoides,5
127071,Chirolophis ascanii,5
127731,Vargula norvegica,5
128720,Melinnacheres,5
128908,Selioides bocqueti,5
129113,Siboglinum angustum,5
129179,Sosane,5
129291,Flabelligera,5
129336,Lumbrineriopsis,5
129371,Ceratocephale,5
129404,Onuphis,5
129487,Eunoe,5
129532,Hypsicomus,5
129537,Myxicola,5
129578,Salmacina,5
129707,Phisidia,5
129826,Chloeia venusta,5
129947,Caulleriella viridis,5
130147,Progoniada regularis,5
130154,Gyptis mackiei,5
130241,Lumbrineris cluthensis,5
130256,Paraninoe brevipes,5
130277,Chirimia biceps,5
130423,Rullierinereis faroensis,5
130437,Nerilla antennata,5
130479,Paradiopatra lepta,5
130619,Eteone suecica,5
130655,Mystides southerni,5
130733,Bylgides groenlandicus,5
130954,Potamilla neglecta,5
130971,Saccocirrus major,5
131063,Claparedepelogenia inclusa,5
131136,Marenzelleria wireni,5
131493,Lanassa nordenskioldi,5
131636,Chalinidae,5
131641,Microcionidae,5
133205,Biemna variantia,5
134647,Callipallene spectrum,5
134712,Nymphon tenellum,5
136031,Sipunculus,5
136074,Phascolion (Isomya) tuberculosum,5
136081,Phascolosoma (Phascolosoma) stephensoni,5
136159,Anarthruridae,5
136320,Pseudosphyrapus centobi,5
136448,Leptognathia tenella,5
137147,Larus melanocephalus,5
137686,Goodallia,5
137914,Doris,5
137978,Melanella,5
138322,Palliolum,5
138368,Limacia,5
138398,Pulsellum,5
138439,Alvania,5
138482,Sepietta,5
138706,Aegires punctilucens,5
138912,Liomesus ovum,5
139987,Coryphella verrucosa,5
140458,Idas simpsoni,5
140481,Mytilus galloprovincialis,5
140551,Pseudopolinices nanus,5
141486,Dikoleps cutleriana,5
141555,Alderia modesta,5
141641,Tergipes tergipes,5
141833,Solariella amabilis,5
142028,Tricladida,5
143810,Bonnemaisonia,5
143903,Boergeseniella,5
144151,Halarachnion,5
144223,Plocamium,5
144497,Aglaothamnion priceanum,5
144502,Aglaothamnion tripinnatum,5
144663,Polysiphonia sanguinea,5
145157,Lithophyllum orbiculatum,5
145200,Phymatolithon laevigatum,5
146802,Chironomus,5
147719,Lichina,5
148558,Photidae,5
155473,Dialychone acustica,5
156196,Leptaxinus incrassatus,5
156489,Trochoidea,5
157398,Glyphanostomum pallescens,5
159175,Branta bernicla,5
160017,Glossiphonia complanata,5
160242,Curtitoma ovalis,5
160246,Curtitoma trevelliana,5
181270,Yoldiella biscayensis,5
181292,Cyclopecten ambiannulatus,5
181349,Papillicardium papillosum,5
182093,Makrokylindrus (Adiastylis) myriamae,5
182473,Campylaspis valleculata,5
183395,Samythella elongata,5
236539,Deflexilodes gibbosus,5
292685,Halacaroidea,5
333938,Lysippe fragilis,5
373772,Euthora cristata,5
382003,Chitonida,5
416427,Anoplosomella sordidum,5
442300,Parthenopoides massena,5
458914,Trophomera diploptera,5
459304,Nebalia kocatasi,5
471226,Exidmonea atlantica,5
474114,Penciletta penicillata,5
478755,Typhlotanais inaequipes,5
491532,Parahaustorius holmesi,5
494362,Chironomus aprilinus,5
548016,Zanardinia typus,5
565558,Parthenina suturalis,5
582525,Paralaophonte congenera congenera,5
588573,Stuckenia pectinata,5
605949,Dysponetus joeli,5
723696,Miyakella,5
745863,Normanella mucronata mucronata,5
851590,Amathia gracillima,5
854431,Phelliactis hertwigii,5
875346,Mendicula ultima,5
886183,Calvadosia campanulata,5
120,Hydrobiidae,4
146,Neogastropoda,4
209,Glycymerididae,4
220,Ungulinidae,4
411,Aplacophora,4
1562,Ammotheidae,4
1598,Corymorphidae,4
1750,Diaphanidae,4
10216,Rajiformes,4
100688,Epizoanthidae,4
100892,Edwardsia timida,4
100924,Anemonactis mazeli,4
100951,Hormathia digitata,4
101156,Halicryptus spinulosus,4
101366,Ampithoidae,4
101511,Calliopius,4
101519,Eusirus,4
101561,Microprotopus,4
101631,Onisimus,4
101664,Megaluropus,4
101668,Ceradocus,4
101729,Parapleustes,4
101941,Byblis erythrops,4
101963,Amphilochoides serratipes,4
102284,Gammarus obtusatus,4
102379,Microprotopus longimanus,4
102457,Leucothoe articulosa,4
102516,Anonyx sarsi,4
102677,Orchomene pectinatus,4
102733,Tmetonyx acutus,4
103182,Bruzelia typica,4
103495,Corella,4
103533,Distomus,4
103660,Aplidium proliferum,4
103697,Agnezia atlantica,4
103699,Proagnesia depressa,4
103713,Ascidia obliqua,4
103814,Boltenia echinata,4
103912,Polycarpa pusilla,4
103928,Styela charcoti,4
105693,Scyliorhinidae,4
105824,Chimaera monstrosa,4
106636,Pachypygus gibber,4
106863,Nephrops,4
106957,Xantho,4
106984,Caridion,4
107440,Xantho hydrophilus,4
107451,Eriocheir sinensis,4
107699,Stereomastis nana,4
110537,Campylaspis affinis,4
110551,Campylaspis macrophthalma,4
110772,Schizoporellidae,4
110864,Caberea,4
110928,Hippoporidra,4
111173,Dendrobeania fruticosa,4
111275,Celleporina lucida,4
111293,Turbicellepora magnicostata,4
111299,Larnacicus corniger,4
111379,Haplopoma graniferum,4
111513,Arthropoma cecilii,4
111549,Smittina affinis,4
111608,Arachnidium hippothooides,4
111654,Triticella pedicellata,4
112593,Pyrgo murrhina,4
112901,Gyroidina soldanii,4
113634,Planorbulina mediterranensis,4
113776,Uvigerina pygmaea,4
113930,Eggerella bradyi,4
113974,Saccorhiza ramosa,4
114191,Saccammina sphaerica,4
114321,Polystomammina nitida,4
115143,Cletodidae,4
115225,Eurycletodes,4
115297,Pseudomesochra,4
115305,Amphiascus,4
115327,Stenhelia,4
115329,Typhlamphiascus,4
115331,Bradya,4
115559,Malacopsyllus fragilis,4
115628,Ceratonotus pectinatus,4
115688,Heteropsyllus major,4
115863,Psammis longisetosa,4
116038,Ectinosoma dentatum,4
116259,Laophonte cornuta,4
116269,Laophonte inopinata,4
116278,Laophonte thoracica,4
116316,Pseudolaophonte spinosa,4
116392,Normanella minuta,4
116409,Apodopsyllus littoralis,4
116541,Pteropsyllus consimilis,4
116725,Eurycletodes (Oligocletodes) oblongus,4
117105,Hydrodendron,4
117119,Podocoryna,4
117229,Dynamena,4
117471,Coryne pusilla,4
117491,Sarsia tubulosa,4
117592,Halecium lankesterii,4
117654,Podocoryna borealis,4
118146,Clunio marinus,4
118205,Bopyrus squillarum,4
118234,Pseudione affinis,4
118404,Natatolana,4
118502,Leptanthura chardyi,4
118506,Leptanthura tenuis,4
118539,Desmosoma lineare,4
118677,Ilyarachna longicornis,4
118754,Munna fabricii,4
118816,Aega crenulata,4
118834,Rocinela danmoniensis,4
119047,Idotea metallica,4
119892,Paramysis,4
119939,Acanthomysis longicornis,4
120026,Hemimysis lamornae,4
123133,Asterinidae,4
123503,Thyonidium,4
123845,Pectinaster filholi,4
123919,Luidia atlantidea,4
124713,Psolus squamatus,4
125438,Atherinidae,4
125464,Clupeidae,4
125911,Hyperoplus,4
126124,Scophthalmus,4
126456,Gaidropsarus macrophthalmus,4
126457,Gaidropsarus mediterraneus,4
126481,Trachyrincus murrayi,4
126645,Polyacanthonotus rissoanus,4
126678,Spectrunculus grandis,4
126682,Alepocephalus bairdii,4
126716,Argentina sphyraena,4
127237,Cottunculus thomsonii,4
127278,Scopelogadus beanii,4
127481,Cypridinidae,4
128371,Carinocythereis carinata,4
128504,Anthoptilum grandiflorum,4
129118,Siboglinum holmei,4
129166,Lysippe,4
129199,Arabella,4
129294,Piromis,4
129342,Axiothella,4
129378,Neanthes,4
129418,Leitoscoloplos,4
129523,Bispira,4
129529,Fabricia,4
129553,Polyphysia,4
129568,Josephella,4
129612,Dispio,4
129908,Pseudocapitella incerta,4
130102,Diplocirrus longisetosus,4
130112,Pherusa monilifera,4
130115,Therochaeta collarifera,4
130380,Micronereis variegata,4
130474,Onuphis rullieriana,4
130566,Aricidea neosuecica,4
130630,Eulalia microoculata,4
130766,Harmothoe globifera,4
131003,Hydroides ezoensis,4
131205,Jugaria granulata,4
131633,Halichondriidae,4
131674,Spirastrellidae,4
131822,Halisarca,4
131863,Iophon,4
131873,Ophlitaspongia,4
132172,Aphroceras ensata,4
132233,Leucosolenia variabilis,4
133560,Hymedesmia (Stylopus) coriacea,4
134106,Thenea muricata,4
134282,Suberites domuncula,4
134380,Aphrocallistes beatrix,4
134628,Cilunculus europaeus,4
134715,Anoplodactylus arnaudae,4
134721,Anoplodactylus oculatus,4
134798,Peltogaster paguri,4
134805,Sacculina carcini,4
135226,Stauromedusae,4
136023,Thysanocardia,4
136205,Akanthophoreus,4
136329,Neotanais affinis,4
136335,Neotanais laevispinosus,4
136360,Leptognathioides potens,4
136441,Leptognathia manca,4
136614,Microdajus gaelicus,4
136976,Phocidae,4
137718,Caecum,4
137764,Cerithiopsis,4
138335,Phaxas,4
138631,Velutina,4
139072,Cerithiella metula,4
139391,Typhlomangelia nivalis,4
139643,Doto hystrix,4
139655,Doto tuberculata,4
139686,Elysia viridis,4
139699,Claviscala richardi,4
139813,Fuscapex cabiochi,4
139861,Melanella pseudoglabra,4
140039,Okenia leachii,4
140252,Limopsis aurita,4
140454,Idas argenteus,4
140558,Neolepton sulcatulum,4
140769,Pholadidea loscombiana,4
140849,Chevroderma turnerae,4
140965,Liostomia clavula,4
141557,Calliopaea oophaga,4
141674,Thyasira subcircularis,4
142001,Yoldiella lenticula,4
142006,Yoldiella propinqua,4
142060,Euryleptidae,4
142827,Leptoplana tremellaris,4
142835,Discocelides langi,4
143673,Delesseriaceae,4
144033,Dumontia,4
144169,Phyllophora,4
144290,Monostroma,4
144452,Bryopsis hypnoides,4
144526,Callithamnion corymbosum,4
144583,Griffithsia devoniensis,4
144689,Ptilothamnion pluma,4
144795,Chondria capillaris,4
145203,Phymatolithon purpureum,4
145232,Gloiosiphonia capillaris,4
145526,Cystoseira nodicaulis,4
145693,Gracilaria bursa-pastoris,4
145902,Sphacelaria rigidula,4
145988,Ulva pseudocurvata,4
146116,Thyone,4
146121,Psolus,4
146845,Patinella verrucaria,4
146898,Bembidion (Cillenus) laterale,4
147133,Psammolyce,4
150523,Nymphon macrum,4
150861,Lipura maritima,4
150940,Ceratopogonidae,4
151934,Teretia anceps,4
152400,Curveulima macrophthalmica,4
152411,Circomphalus,4
154405,Syngnathinae,4
155153,Fabriciola berkeleyi,4
156214,Limea crassa,4
157532,Podarkeopsis brevipalpa,4
158958,Coryphaenoides guentheri,4
167852,Antho (Acarnia) coriacea,4
169049,Crella (Crella) elegans,4
169087,Crella (Yvesia) rosea,4
169685,Hexadella pruvoti,4
181575,Erpobdella octoculata,4
182807,Palio dubia,4
183099,Coryphaenoides mediterraneus,4
183164,Flabelligella papillata,4
183321,Paelopatides gigantea,4
211903,Entophysalis deusta,4
212784,Leucothoe richiardii,4
231858,Anemonia sulcata,4
240295,Bathypallenopsis tritonis,4
244306,Ophiura (Ophiura) mundata,4
248352,Unciolidae,4
251603,Eugyra borealis,4
264181,Jaera (Jaera) nordmanni,4
293026,Nonionella labradorica,4
